paris_id,hour,time_idx,month,day,maxspeed,length,lanes,q
5175,6,1369.5221300893495,1.9088802246291245,8.506635595933988,0.0,0.0,0.0,369.45484773206726
5175,7,1361.818901979154,1.8952716492515946,8.585177704971903,0.0,0.0,0.0,997.5728791231303
5175,8,1323.3541222692666,1.8319550112745588,8.675141372130238,0.0,0.0,0.0,1081.0239549238268
5175,9,1306.8586506537417,1.826151212417684,8.558505908577175,0.0,0.0,0.0,567.7523451589841
5175,10,1337.05578237963,1.8627936010197161,8.63709908010094,0.0,0.0,0.0,514.5964621246136
5175,11,1338.2281569930672,1.8700566468683446,8.499075911513904,0.0,0.0,0.0,535.5253869365449
5175,12,1330.1011736520977,1.8464762260924683,8.48210174994023,0.0,0.0,0.0,464.24351339741884
5175,13,1338.8931779635034,1.8586074445977232,8.580160926084497,0.0,0.0,0.0,502.7581029207668
5175,14,1345.7791679288132,1.8714186576519403,8.591319992921877,0.0,0.0,0.0,520.7631702420204
5175,15,1344.00634506851,1.861119618338981,8.607034272096227,0.0,0.0,0.0,590.5484973816631
5175,16,1326.256878215147,1.8422794322505764,8.510984117559529,0.0,0.0,0.0,616.6455579369535
5175,17,1333.1179278804482,1.854718222913912,8.642605486446952,0.0,0.0,0.0,769.4569172900735
5175,18,1350.9667135565394,1.8708205802845057,8.737220387281425,0.0,0.0,0.0,965.9979910243625
5175,19,1336.365821778192,1.847479564679952,8.707918749427643,0.0,0.0,0.0,936.5602397878648
5175,20,1324.2126383637224,1.8334421531407648,8.642205883289233,0.0,0.0,0.0,730.282547639012
5175,21,1324.583372952819,1.8270427077199756,8.677780399032754,0.0,0.0,0.0,480.39493159331556
5175,22,1335.6877668101451,1.8486878345010467,8.588890300164698,0.0,0.0,0.0,448.316948390383
5175,23,1331.192011754009,1.8452562103439696,8.645888079855792,0.0,0.0,0.0,930.9309792851052
5176,0,1307.6331071279676,1.814772884169811,8.690914081823601,0.0,0.0,0.0,1006.8835632860078
5176,1,1330.8711513497854,1.8479543058828163,8.703764306097165,0.0,0.0,0.0,929.8738565746389
5176,2,1323.4792468226262,1.837255565562171,8.635039884695997,0.0,0.0,0.0,833.4882794988532
5176,3,1336.4099411149393,1.8583369309864999,8.564923214454634,0.0,0.0,0.0,659.6502108095759
5176,4,1328.6325478367214,1.8497693357472242,8.641666877563766,0.0,0.0,0.0,476.5339409840535
5176,5,1324.2529594256705,1.8408075596609772,8.66845826399936,0.0,0.0,0.0,427.0880550785746
5176,6,1322.274234282579,1.8397308385831037,8.668641517259362,0.0,0.0,0.0,345.4545526018624
5176,7,1315.9011837770488,1.8315810267601074,8.689686915638454,0.0,0.0,0.0,960.5603478835844
5176,8,1297.9607475765547,1.794443019915398,8.73683859920892,0.0,0.0,0.0,1073.5601012493296
5176,9,1312.887438467958,1.8267125887745934,8.721528656823944,0.0,0.0,0.0,569.0774222370801
5176,10,1315.1884777762734,1.8273666484656352,8.635882069568622,0.0,0.0,0.0,518.6800706825647
5176,11,1307.6069161435335,1.8186948482907568,8.692854276204587,0.0,0.0,0.0,511.66487057931414
5176,12,1300.3734693017482,1.8007911190955384,8.545193347365453,0.0,0.0,0.0,456.68454348753613
5176,13,1256.3574096354525,1.738766665056192,8.64968261908751,0.0,0.0,0.0,492.2711627746918
5176,14,1225.3517052710774,1.6805906067427714,8.625066222227376,0.0,0.0,0.0,531.388475633217
5176,15,1204.9178242427747,1.6469937544974262,8.642411420881633,0.0,0.0,0.0,600.1604240156869
5176,16,1183.9894468833436,1.6208628776029046,8.645416297556606,0.0,0.0,0.0,653.0635900331081
5176,17,1157.789860587683,1.6317964635560358,8.607495974215137,0.0,0.0,0.0,763.3912976945998
5176,18,1213.2631382552622,1.6816107068927768,8.717742178888505,0.0,0.0,0.0,943.0590210450208
5176,19,1181.5109390400107,1.6280352563779545,8.609385403608307,0.0,0.0,0.0,954.6644296309643
5176,20,1214.2874032253565,1.6815480274973535,8.708036265117496,0.0,0.0,0.0,775.0288223089238
5176,21,1249.4586952180134,1.7197771998296485,8.746313868588379,0.0,0.0,0.0,503.09616504641616
5176,22,1273.4944940250828,1.7575967700584287,8.70820103584076,0.0,0.0,0.0,453.22071743011657
5176,23,1295.095853103278,1.79538678012183,8.733053641944814,0.0,0.0,0.0,906.4702638879387
5181,0,1347.900598883149,1.872043457583675,8.715474340118892,0.0,0.0,0.0,1377.5456496079994
5181,1,1357.571190764566,1.885140409164527,8.735416273256353,0.0,0.0,0.0,1260.6547768730245
5181,2,1368.776984959556,1.9012989841750643,8.699461378283793,0.0,0.0,0.0,1072.0074919132562
5181,3,1372.3232581384661,1.9054822215270142,8.634142432313212,0.0,0.0,0.0,848.3948977703069
5181,4,1364.7231293911918,1.8978034515363222,8.697931590993669,0.0,0.0,0.0,627.3598183044854
5181,5,1361.4612159320022,1.8909868255592603,8.723671219787573,0.0,0.0,0.0,559.2725930950896
5181,6,1361.6665124396195,1.8902521023586258,8.757719108252878,0.0,0.0,0.0,366.5079491482153
5181,7,1357.3524635391093,1.884650510477842,8.779816922076744,0.0,0.0,0.0,907.3709034604714
5181,8,1352.536664828408,1.8760723029120312,8.791588956136241,0.0,0.0,0.0,1220.3655308014297
5181,9,1355.3057526286436,1.8866472541707107,8.724095220753677,0.0,0.0,0.0,864.0059933020345
5181,10,1358.0487530872806,1.883855500265455,8.74607340152645,0.0,0.0,0.0,625.4638778511161
5181,11,1355.9287042617962,1.8853532380973441,8.690379671112222,0.0,0.0,0.0,447.19003879131117
5181,12,1366.129199661338,1.9010058500453735,8.719914887544705,0.0,0.0,0.0,341.91084853803045
5181,13,1364.938853134555,1.9009907261479388,8.740421866938243,0.0,0.0,0.0,356.96000782346164
5181,14,1350.1453238427218,1.880972869902169,8.667042091404472,0.0,0.0,0.0,357.9733031474536
5181,15,1346.0135614041792,1.8751019612730062,8.703826343337045,0.0,0.0,0.0,391.5228575529884
5181,16,1351.8406769310764,1.8756664168999269,8.73442390668385,0.0,0.0,0.0,471.1472211967582
5181,17,1347.580668494104,1.8785810492678454,8.774184563850266,0.0,0.0,0.0,577.9281211629882
5181,18,1346.9073465545555,1.8682695631637123,8.823892733225284,0.0,0.0,0.0,719.2122633072557
5181,19,1360.9992214652493,1.8909868255592603,8.757993511382798,0.0,0.0,0.0,659.7399716168209
5181,20,1361.6533115392513,1.895548469666407,8.702902120263506,0.0,0.0,0.0,471.213630038798
5181,21,1355.3007060451575,1.8827373618128351,8.756638658305063,0.0,0.0,0.0,383.9582817098445
5181,22,1362.1962188881862,1.8930105995091984,8.750707923471325,0.0,0.0,0.0,465.98433605387675
5181,23,1366.7167444960432,1.9006749972118275,8.76163991429593,0.0,0.0,0.0,1187.705145640083
5182,0,1347.900598883149,1.872043457583675,8.715474340118892,0.0,0.0,0.0,1303.539592311705
5182,1,1350.808561290987,1.875399604704002,8.757609697518097,0.0,0.0,0.0,1179.1374375717846
5182,2,1362.1180271833844,1.8917232088271003,8.721258349750125,0.0,0.0,0.0,1006.4043312072399
5182,3,1365.6728744468783,1.8959350615798138,8.655974704129493,0.0,0.0,0.0,793.7902367859585
5182,4,1358.0765689582772,1.888238604143558,8.719602555401622,0.0,0.0,0.0,585.6223209399859
5182,5,1354.669405778723,1.8811780127176394,8.745224326258272,0.0,0.0,0.0,530.8937437029815
5182,6,1354.9461385652148,1.880561468194328,8.779604486892687,0.0,0.0,0.0,354.2770200620719
5182,7,1357.3524635391093,1.884650510477842,8.779816922076744,0.0,0.0,0.0,833.7986928045212
5182,8,1352.536664828408,1.8760723029120312,8.791588956136241,0.0,0.0,0.0,1103.4762721093257
5182,9,1355.576831968008,1.8893360323867365,8.668705177647686,0.0,0.0,0.0,793.0920714035645
5182,10,1358.7357375361678,1.8892116854722896,8.64569918374298,0.0,0.0,0.0,580.1529256541834
5182,11,1356.224623070048,1.8881220531484542,8.631476483879226,0.0,0.0,0.0,410.1884797569359
5182,12,1366.129199661338,1.9010058500453735,8.719914887544705,0.0,0.0,0.0,309.430100910979
5182,13,1364.938853134555,1.9009907261479388,8.740421866938243,0.0,0.0,0.0,343.3976501398305
5182,14,1350.1453238427218,1.880972869902169,8.667042091404472,0.0,0.0,0.0,334.3273193823372
5182,15,1350.92689527625,1.877912935088947,8.750423860809876,0.0,0.0,0.0,374.99816983493776
5182,16,1355.415350064791,1.88054939767394,8.754694139329207,0.0,0.0,0.0,436.68695575458054
5182,17,1351.1821115297055,1.883531158518218,8.795252477533712,0.0,0.0,0.0,526.9571385459867
5182,18,1347.5081078820374,1.8691402538142283,8.84708304305383,0.0,0.0,0.0,632.8147089649174
5182,19,1361.478756037479,1.8916941514559662,8.780574853869071,0.0,0.0,0.0,577.2375086229725
5182,20,1361.9891261308405,1.8949408834118533,8.69481996730305,0.0,0.0,0.0,414.6182634202428
5182,21,1354.9566800955793,1.8833355038474557,8.764577850787562,0.0,0.0,0.0,352.2522953951213
5182,22,1362.1962188881862,1.8930105995091984,8.750707923471325,0.0,0.0,0.0,437.1266150457162
5182,23,1366.7167444960432,1.9006749972118275,8.76163991429593,0.0,0.0,0.0,1121.26000493366
5183,0,1347.900598883149,1.872043457583675,8.715474340118892,0.0,0.0,0.0,1272.0964146335175
5183,1,1357.571190764566,1.885140409164527,8.735416273256353,0.0,0.0,0.0,1213.172377717595
5183,2,1368.776984959556,1.9012989841750643,8.699461378283793,0.0,0.0,0.0,1063.701874784238
5183,3,1372.3232581384661,1.9054822215270142,8.634142432313212,0.0,0.0,0.0,855.1286845738724
5183,4,1364.7231293911918,1.8978034515363222,8.697931590993669,0.0,0.0,0.0,625.844675793287
5183,5,1361.4612159320022,1.8909868255592603,8.723671219787573,0.0,0.0,0.0,561.325687858431
5183,6,1361.6665124396195,1.8902521023586258,8.757719108252878,0.0,0.0,0.0,383.0419619392099
5183,7,1357.3524635391093,1.884650510477842,8.779816922076744,0.0,0.0,0.0,905.0152667985227
5183,8,1352.536664828408,1.8760723029120312,8.791588956136241,0.0,0.0,0.0,1258.5523715008512
5183,9,1355.3057526286436,1.8866472541707107,8.724095220753677,0.0,0.0,0.0,980.9338171334658
5183,10,1356.106447792488,1.8815154133374956,8.768923127146364,0.0,0.0,0.0,646.0529517660755
5183,11,1355.9287042617962,1.8853532380973441,8.690379671112222,0.0,0.0,0.0,425.53379180095783
5183,12,1365.7248766533019,1.8989665125407647,8.722485281811998,0.0,0.0,0.0,296.5990696345962
5183,13,1369.128595303965,1.9030653572619876,8.784915222401724,0.0,0.0,0.0,427.9296738384798
5183,14,1354.5301529154092,1.883258390047272,8.712598777779736,0.0,0.0,0.0,375.8208140202136
5183,15,1350.92689527625,1.877912935088947,8.750423860809876,0.0,0.0,0.0,356.31754741325005
5183,16,1351.1175273681436,1.87312313618424,8.737318720467325,0.0,0.0,0.0,425.17403673600967
5183,17,1347.580668494104,1.8785810492678454,8.774184563850266,0.0,0.0,0.0,518.2360171123439
5183,18,1346.9073465545555,1.8682695631637123,8.823892733225284,0.0,0.0,0.0,602.2397710766758
5183,19,1360.9992214652493,1.8909868255592603,8.757993511382798,0.0,0.0,0.0,536.5407096653886
5183,20,1361.9891261308405,1.8949408834118533,8.69481996730305,0.0,0.0,0.0,391.43447516522093
5183,21,1355.3007060451575,1.8827373618128351,8.756638658305063,0.0,0.0,0.0,360.7285800783313
5183,22,1362.1962188881862,1.8930105995091984,8.750707923471325,0.0,0.0,0.0,472.86393754367003
5183,23,1366.7167444960432,1.9006749972118275,8.76163991429593,0.0,0.0,0.0,1158.1665215877456
5184,0,1318.4790162365716,1.8240682440493001,8.65721222340752,0.0,0.0,0.0,814.163719833388
5184,1,1335.5430887889152,1.8533419640696138,8.67371976427943,0.0,0.0,0.0,761.062159221176
5184,2,1348.6698173240884,1.8781417892873142,8.756402149477328,0.0,0.0,0.0,694.6460491563536
5184,3,1351.2522024589591,1.881020112071057,8.656091021163077,0.0,0.0,0.0,556.2264234678561
5184,4,1344.3104321456165,1.869588799676637,8.603958110897715,0.0,0.0,0.0,408.2608686693819
5184,5,1344.3994902407564,1.868413444961695,8.772812158545838,0.0,0.0,0.0,383.81108405441006
5184,6,1336.6652056648595,1.8581784238013184,8.695287958938328,0.0,0.0,0.0,370.4826937259131
5184,7,1342.3494157229056,1.8576960146263486,8.720246151298976,0.0,0.0,0.0,1085.3548954439
5184,8,1334.975526185557,1.8486279090022084,8.84093528505789,0.0,0.0,0.0,1116.833069561634
5184,9,1338.744790669773,1.8566482857942845,8.721134204802825,0.0,0.0,0.0,684.7201305225785
5184,10,1342.8603516056705,1.8522882888000767,8.747787921562486,0.0,0.0,0.0,564.2412924631146
5184,11,1350.365434238737,1.8671133007847383,8.583143048297586,0.0,0.0,0.0,501.6028633386894
5184,12,1362.0052320538205,1.8924844379865364,8.735190299678845,0.0,0.0,0.0,394.2357216990435
5184,13,1353.55324204284,1.8771666133014078,8.776339766788078,0.0,0.0,0.0,359.62472575508787
5184,14,1336.7231963450688,1.857722533402234,8.735079461971424,0.0,0.0,0.0,362.51878355833577
5184,15,1337.6891666605457,1.8538558760581698,8.737522654313807,0.0,0.0,0.0,364.98703218298124
5184,16,1344.8848190599085,1.864787620596388,8.685853003857558,0.0,0.0,0.0,343.8841581490222
5184,17,1338.8207459433759,1.8575028915261806,8.813800017164978,0.0,0.0,0.0,381.9534176041747
5184,18,1332.8648860515736,1.841180092787833,8.886223025132209,0.0,0.0,0.0,465.62263581359394
5184,19,1346.050613365627,1.8628347331555222,8.814843902984036,0.0,0.0,0.0,591.0588122777266
5184,20,1349.2452122976213,1.865765849403199,8.708006859437223,0.0,0.0,0.0,559.7401415878403
5184,21,1337.877716397957,1.846316798676188,8.783325026831582,0.0,0.0,0.0,441.50699131324603
5184,22,1342.5214010292275,1.8520336214553212,8.762132624298541,0.0,0.0,0.0,427.8240385479107
5184,23,1350.2347026746213,1.8644849318951882,8.764202673899998,0.0,0.0,0.0,817.0401225524504
5185,0,1347.900598883149,1.872043457583675,8.715474340118892,0.0,0.0,0.0,1072.5249693433605
5185,1,1357.571190764566,1.885140409164527,8.735416273256353,0.0,0.0,0.0,1108.5173607609447
5185,2,1368.776984959556,1.9012989841750643,8.699461378283793,0.0,0.0,0.0,971.8535865724004
5185,3,1372.3232581384661,1.9054822215270142,8.634142432313212,0.0,0.0,0.0,780.0600017195618
5185,4,1364.7231293911918,1.8978034515363222,8.697931590993669,0.0,0.0,0.0,568.9538748904307
5185,5,1361.4612159320022,1.8909868255592603,8.723671219787573,0.0,0.0,0.0,456.0971109202624
5185,6,1361.6665124396195,1.8902521023586258,8.757719108252878,0.0,0.0,0.0,515.6947177204909
5185,7,1360.89821938521,1.888898821914007,8.726016486832355,0.0,0.0,0.0,1379.5390965590805
5185,8,1352.536664828408,1.8760723029120312,8.791588956136241,0.0,0.0,0.0,1124.8105474966499
5185,9,1355.3057526286436,1.8866472541707107,8.724095220753677,0.0,0.0,0.0,850.8086883306268
5185,10,1351.6686815049766,1.8783676709346535,8.724824146707912,0.0,0.0,0.0,695.2276097646028
5185,11,1357.5165632614605,1.8889313407313393,8.689939802060824,0.0,0.0,0.0,414.1377722342716
5185,12,1366.4527337454876,1.8997340403874479,8.745981114999323,0.0,0.0,0.0,370.13686554596626
5185,13,1369.128595303965,1.9030653572619876,8.784915222401724,0.0,0.0,0.0,291.86466972955276
5185,14,1354.5301529154092,1.883258390047272,8.712598777779736,0.0,0.0,0.0,311.0985437949971
5185,15,1350.92689527625,1.877912935088947,8.750423860809876,0.0,0.0,0.0,243.43683902522747
5185,16,1351.8406769310764,1.8756664168999269,8.73442390668385,0.0,0.0,0.0,428.4032552324674
5185,17,1347.580668494104,1.8785810492678454,8.774184563850266,0.0,0.0,0.0,291.5358775570141
5185,18,1347.100922587344,1.8704675154497368,8.847158287476882,0.0,0.0,0.0,327.72852673329635
5185,19,1361.6143926650022,1.8937323199840046,8.780059574308709,0.0,0.0,0.0,310.0565135733464
5185,20,1359.1932074988997,1.8930105995091984,8.697906119075885,0.0,0.0,0.0,352.48022328835935
5185,21,1355.3007060451575,1.8827373618128351,8.756638658305063,0.0,0.0,0.0,317.11905468666004
5185,22,1362.1962188881862,1.8930105995091984,8.750707923471325,0.0,0.0,0.0,556.0501283451221
5185,23,1370.1823725846268,1.904889214866537,8.733174588042433,0.0,0.0,0.0,1004.2177888705995
5186,0,1347.510083271641,1.872693147315091,8.685908548755721,0.0,0.0,0.0,951.2865790716188
5186,1,1356.7627283064662,1.8831718799681532,8.751307949640777,0.0,0.0,0.0,977.60551685858
5186,2,1367.9699841524377,1.8993552298966894,8.71511389775015,0.0,0.0,0.0,845.5096152331087
5186,3,1371.5379129344333,1.9035794157417352,8.649916336680887,0.0,0.0,0.0,664.5026994842326
5186,4,1364.4974963494292,1.8987237209003487,8.667572730736474,0.0,0.0,0.0,478.60564253813396
5186,5,1362.6808668516207,1.897046176172018,8.654630147367905,0.0,0.0,0.0,388.29914824320525
5186,6,1361.9786905066187,1.8938538557945703,8.690035519215554,0.0,0.0,0.0,476.93840380302464
5186,7,1357.2599415383208,1.887741338856795,8.71436408767016,0.0,0.0,0.0,1254.6940700500122
5186,8,1352.3385085769874,1.8814102276823585,8.670234312107892,0.0,0.0,0.0,1059.5409396066518
5186,9,1355.9380188050382,1.892025129430735,8.621208033885152,0.0,0.0,0.0,748.5989947696746
5186,10,1359.2148583977114,1.8918897393228074,8.607052439111317,0.0,0.0,0.0,606.6665513043375
5186,11,1357.0902348491472,1.893662508692418,8.537716143370593,0.0,0.0,0.0,378.7377094064433
5186,12,1366.8650670770198,1.90394136849593,8.684138938767477,0.0,0.0,0.0,321.4155437860326
5186,13,1369.8324374447652,1.9059600132118484,8.749301951011924,0.0,0.0,0.0,272.6275657445852
5186,14,1355.101705464881,1.8860094158483314,8.675985665774656,0.0,0.0,0.0,294.68110566076496
5186,15,1351.2447037696134,1.8804555541132808,8.712957432890965,0.0,0.0,0.0,217.74500480353697
5186,16,1354.1023632950282,1.8808753041093442,8.721790740357743,0.0,0.0,0.0,298.55624583076246
5186,17,1349.8237096019332,1.8839260702872271,8.759611139145854,0.0,0.0,0.0,250.3641200271012
5186,18,1347.2905932483882,1.8708058867931352,8.788607267590704,0.0,0.0,0.0,314.8089944862497
5186,19,1361.6215252449822,1.893747174126299,8.722174342546714,0.0,0.0,0.0,266.09996525461605
5186,20,1361.9710800152575,1.8958042710672671,8.670210473487762,0.0,0.0,0.0,287.5337246496153
5186,21,1355.158411863175,1.8833793764527818,8.733317430010965,0.0,0.0,0.0,301.5446712203091
5186,22,1362.1099374409516,1.893747174126299,8.727062618424302,0.0,0.0,0.0,514.5837034376297
5186,23,1366.5995205706972,1.901420419091068,8.73753079791107,0.0,0.0,0.0,893.0788378780189
5187,0,1354.1935886654367,1.8810603212031647,8.756702455411162,0.0,0.0,0.0,978.1026817925027
5187,1,1363.9819088156305,1.894309319286703,8.776884161800979,0.0,0.0,0.0,1051.2693792210844
5187,2,1371.6764336107149,1.9054822215270142,8.722092447672642,0.0,0.0,0.0,937.6114650885078
5187,3,1375.2471274844152,1.9096918240156806,8.656764473525744,0.0,0.0,0.0,742.1841685488556
5187,4,1367.5958156223235,1.9019648728392613,8.720500009681103,0.0,0.0,0.0,541.3211271921296
5187,5,1364.3467109367684,1.8951577867421001,8.74615192123481,0.0,0.0,0.0,433.36959227288054
5187,6,1364.5407089480373,1.8944015501993317,8.78047070196923,0.0,0.0,0.0,469.03726230513627
5187,7,1357.3524635391093,1.884650510477842,8.779816922076744,0.0,0.0,0.0,1308.5535169670811
5187,8,1352.536664828408,1.8760723029120312,8.791588956136241,0.0,0.0,0.0,1289.344234133009
5187,9,1355.3057526286436,1.8866472541707107,8.724095220753677,0.0,0.0,0.0,1041.4214251368587
5187,10,1358.0487530872806,1.883855500265455,8.74607340152645,0.0,0.0,0.0,770.8504788075779
5187,11,1355.9287042617962,1.8853532380973441,8.690379671112222,0.0,0.0,0.0,438.82016954468526
5187,12,1366.129199661338,1.9010058500453735,8.719914887544705,0.0,0.0,0.0,328.7966389335831
5187,13,1369.128595303965,1.9030653572619876,8.784915222401724,0.0,0.0,0.0,273.93145908591293
5187,14,1354.5301529154092,1.883258390047272,8.712598777779736,0.0,0.0,0.0,316.9369292325151
5187,15,1350.92689527625,1.877912935088947,8.750423860809876,0.0,0.0,0.0,217.83775145207682
5187,16,1351.8406769310764,1.8756664168999269,8.73442390668385,0.0,0.0,0.0,397.5802072085851
5187,17,1350.1359497564536,1.8812539796345231,8.778525553758715,0.0,0.0,0.0,244.33440104704619
5187,18,1346.9073465545555,1.8682695631637123,8.823892733225284,0.0,0.0,0.0,325.2302601383327
5187,19,1360.9992214652493,1.8909868255592603,8.757993511382798,0.0,0.0,0.0,257.89983179618554
5187,20,1361.9891261308405,1.8949408834118533,8.69481996730305,0.0,0.0,0.0,299.6175346831547
5187,21,1355.3007060451575,1.8827373618128351,8.756638658305063,0.0,0.0,0.0,302.7256957067427
5187,22,1362.1962188881862,1.8930105995091984,8.750707923471325,0.0,0.0,0.0,526.431170507785
5187,23,1366.7167444960432,1.9006749972118275,8.76163991429593,0.0,0.0,0.0,960.6790420485762
5205,0,1353.0377844689363,1.8776459809585377,8.728341587311872,0.0,0.0,0.0,1078.9156624062946
5205,1,1364.3337352021226,1.8913340624649546,8.75115570678898,0.0,0.0,0.0,1093.5123632864875
5205,2,1365.0449369298772,1.8910282499067248,8.671335089512192,0.0,0.0,0.0,991.2935592906916
5205,3,1377.6260273109754,1.9133986058644479,8.63581068356252,0.0,0.0,0.0,819.1430769420459
5205,4,1368.289032714221,1.9027181033369214,8.684148734300901,0.0,0.0,0.0,608.98647551724
5205,5,1364.937856015921,1.8951577867421001,8.678898038377824,0.0,0.0,0.0,509.76982784177807
5205,6,1364.0090048872605,1.8950168424565776,8.730374418236332,0.0,0.0,0.0,463.5754617579346
5205,7,1360.2332324946406,1.8924871667687306,8.697690433202956,0.0,0.0,0.0,1196.1565117772052
5205,8,1349.8594350626136,1.8682695631637118,8.782392478800654,0.0,0.0,0.0,1458.3194333298097
5205,9,1359.2647037845156,1.8901946338107145,8.739961031590893,0.0,0.0,0.0,1351.0559932360948
5205,10,1360.4812358068214,1.8865334963082008,8.757968086978359,0.0,0.0,0.0,961.3631651517023
